1	male	1	*	*	*	*	*	*	*	*	0	0	*	1997	9	1	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*
12	female	0	*	*	*	*	*	*	*	*	0	0	*	1927	8	2	0	*	*	Louisiana	United States	US	30.9842977	-91.9623327	*	0	0	*	2014	12	28	0	*	Winnsboro	Louisiana	United States	US	32.1632079	-91.720681	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
13	female	0	*	*	*	*	*	*	*	*	0	0	*	1896	*	*	0	*	*	*	*	*	*	*	*	0	0	*	1992	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
14	female	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
15	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
16	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
17	female	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
18	male	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
19	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
20	male	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
21	male	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
22	male	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
23	female	1	*	*	*	*	*	*	*	*	0	0	*	1997	9	1	0	*	Rattlesden	England	United Kingdom	GB	52.194128	0.893408	*	0	0	*	1558	11	17	0	*	Rattlesden	England	United Kingdom	GB	52.194128	0.893408	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*
24	male	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
25	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
26	female	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
27	male	0	*	*	*	*	*	*	*	*	0	0	*	18	*	*	0	*	*	*	*	*	*	*	*	0	0	*	19	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
28	female	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
29	male	0	Nyborg	Syddanmark	*	Danmark	*	55.3115852	10.7931649	*	0	0	*	1647	*	*	0	*	*	*	*	*	*	*	Sprogø	0	0	*	1718	*	*	0	*	*	*	*	*	*	*	Nyborg	0	0	*	1718	9	30	0	*	Nyborg	Syddanmark	Danmark	*	55.3115852	10.7931649	*	0	0	*	1647	3	25	0	*	*	*	*	*	*	*	Nyborg	0	0	*	*	
30	male	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
31	female	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
32	male	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
33	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
34	male	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
35	male	0	*	*	*	*	*	*	*	*	0	0	*	1863	2	13	0	*	*	*	*	*	*	*	*	0	0	*	1955	4	17	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
36	male	0	Botoșani	Botoșani	*	Romania	RO	47.746231	26.666809	*	0	0	*	1836	*	*	1	*	Botoșani	Botoșani	Romania	RO	47.746231	26.666809	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	1906	1	24	0	*	Botoșani	Botoșani	Romania	RO	47.746231	26.666809	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
37	male	0	*	*	*	*	*	*	*	*	0	0	*	1881	8	2	0	*	*	*	*	*	*	*	Ohio, USA	0	0	*	1951	7	27	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
38	male	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
39	female	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
40	male	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
41	male	0	*	*	*	*	*	*	*	*	0	0	*	1869	9	29	0	*	*	*	*	*	*	*	Marrabel	0	0	*	1952	3	19	0	*	Port Pirie	*	Australia	*	-33.1929	138.007	Port Pirie	1	6	Town	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
42	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
43	female	0	*	*	*	*	*	*	*	*	0	0	*	1802	5	7	0	*	Offerdal	*	Sverige	*	63.4568	14.0687	Offerdal, Jämtland, Sverige	1	9	Town	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
44	male	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
45	female	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
46	female	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	1670	*	*	0	*	Tjome	*	Norway	*	59.1139	10.4008	Søndre Brøtsø - Tjøme	1	9	Town	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
47	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
48	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
49	female	0	*	*	*	*	*	*	*	*	0	0	*	1651	*	*	0	*	*	*	SE	SE	58.3811085243	12.3226261139	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
50	female	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
51	male	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
52	male	0	Kuhmoinen	*	*	FI	FI	61.564758	25.178897	*	0	0	*	1885	12	23	0	*	Kuhmoinen	*	FI	FI	61.564758	25.178897	*	0	0	*	1960	4	26	0	*	Kuhmoinen	*	FI	FI	61.564758	25.178897	*	0	0	*	*	*	*	0	*	Kuhmoinen	*	FI	FI	61.564758	25.178897	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
53	male	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
54	male	0	*	*	*	*	*	*	*	*	0	0	*	1897	2	*	1	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
55	female	0	Auburn Hills	Michigan	*	United States	*	42.6735	-83.2446	Auburn Hills, Oakland, Michigan, United States	1	10	Town	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
56	female	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
57	male	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
58	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
59	male	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	Die Very young Drank Lamp oil	
60	male	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
61	female	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
62	female	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
63	male	0	Memphis	TN	*	USA	*	35.0963645	-90.0242959	Forest Hill Cemetery, Elvis Presley Blvd	0	0	*	1899	*	*	1	*	Memphis	TN	USA	*	35.1495343	-90.0489801	*	0	0	*	1944	9	25	1	*	Memphis	TN	USA	*	35.1495343	-90.0489801	*	0	0	*	1944	*	*	1	*	Memphis	TN	USA	*	35.0963645	-90.0242959	Forest Hill Cemetery, Elvis Presley Blvd	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	Cerebrovascular Incident	
64	female	0	*	*	*	*	*	*	*	*	0	0	*	1871	*	*	1	*	Heighington	*	United Kingdom	*	54.5954	-1.61853	Heighington,,Durham,,,	1	8	Town	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
65	male	0	*	*	*	*	*	*	*	*	0	0	*	1825	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
66	male	0	*	*	*	*	*	*	*	*	0	0	*	1880	1	18	0	*	Steinfeld	Bavaria	Germany	DE	49.960482	9.6558879	Hausen	0	0	*	*	*	*	0	*	New York	NY	USA	*	40.7143528	-74.0059731	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
67	male	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
68	female	0	*	*	*	*	*	*	*	*	0	0	*	1883	*	*	1	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
69	male	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
70	male	0	*	*	*	*	*	*	*	*	0	0	*	1884	*	*	0	*	*	*	*	*	*	*	England	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
71	male	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
72	male	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
73	female	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
74	male	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
75	female	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
76	female	0	*	*	*	*	*	*	*	*	0	0	*	1971	7	30	0	7/30/1971	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
77	male	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
78	male	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
79	male	0	*	*	*	*	*	*	*	*	0	0	*	1865	*	*	0	*	Margam	*	United Kingdom	*	51.5717	-3.75475	Margam, Glamorgan, Wales	1	10	Town	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
80	male	0	*	*	*	*	*	*	*	*	0	0	*	1877	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
81	female	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
82	female	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
83	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
84	female	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
85	male	0	Winnipeg	*	*	Canada	*	49.8791	-97.1484	Brookside Cemet., Winnipeg, Manitoba 	1	10	Town	1889	8	19	0	*	*	*	*	*	*	*	Glaesibae, Skagafjord, Iceland	0	0	*	1972	5	30	0	*	Winnipeg	*	Canada	*	49.8791	-97.1484	Winnipeg, Manitoba 	1	10	Town	1972	6	2	0	*	Winnipeg	*	Canada	*	49.8791	-97.1484	Brookside Cemet., Winnipeg, Manitoba 	1	10	Town	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
86	female	1	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	*	*	0	*	*	*	*	*	*	*	*	0	0	*	*	
